coordinates,created_at,followers,friends,geolocation,original_text,text,tweet_type,user_id,user_location,user_name,user_screen_name,verified,lang
,2015-09-11 19:29:13+00:00,1214,618,,kit walker || ahs asylum http://t.co/egTW0DTBnX,RT @favechracter: kit walker || ahs asylum http://t.co/egTW0DTBnX,share,1001785538,awitas,loaded gun,louisxfools,FALSE,en
,2015-09-02 11:38:23+00:00,1208,628,,lana winters || ahs asylum http://t.co/0D7PPJ9PKb,RT @favechracter: lana winters || ahs asylum http://t.co/0D7PPJ9PKb,share,1001785538,awitas,loaded gun,louisxfools,FALSE,en
,2015-09-04 02:37:04+00:00,688,1581,,"Remember when US media was so pained about Central American migrant crisis like they are now about European one? Yeah, we don't either.","RT @latinorebels: Remember when US media was so pained about Central American migrant crisis like they are now about European one? Yeah, we…",share,1000619448,"New York, New York",LOLNYC,Laugh1out,FALSE,en
,2015-09-03 16:46:13+00:00,120,304,,@Permafinisterra @heretic101 @Goodies_YFenni untrue-all have access to UK funded refugee camps.pls don't encourage ppl2 risk lives by coming,RT @DavidTCDavies: @Permafinisterra @heretic101 @Goodies_YFenni untrue-all have access to UK funded refugee camps.pls don't encourage ppl2 …,share,100043288,outspaced,Lord Viscount of Bob,wierdiebeardie,FALSE,en
,2015-09-09 12:21:02+00:00,721,829,,,"The difference between a migrant and refugee, in one sentence http://t.co/iD4WFQ6mOf' vía @Independent http://t.co/GlNVTdPB8O",post,100108676,"Madrid-Guadalajara, Spain",Lourdes de Paredes,Lula711,FALSE,en
,2015-09-10 16:05:02+00:00,721,829,,,'This Is What Refugee Life Looks Like Through A Child’s Eyes' https://t.co/wt8iBjwl0s vía @BuzzFeedNews,post,100108676,"Madrid-Guadalajara, Spain",Lourdes de Paredes,Lula711,FALSE,en
,2015-09-05 13:14:30+00:00,42,190,,Germans waiting to give toys to refugee children...heartwarming http://t.co/dcCASsAW7E,RT @jennyhillBBC: Germans waiting to give toys to refugee children...heartwarming http://t.co/dcCASsAW7E,share,100035619,Besozzo,Luca Fallati,Luca10in2010,FALSE,en
,2015-09-05 08:44:11+00:00,42,190,,Each circle by size represents dead or missing from migrant boat incident since January 2014. http://t.co/doJ3feMYp0 http://t.co/zyjRblZA7H,RT @KenRoth: Each circle by size represents dead or missing from migrant boat incident since January 2014. http://t.co/doJ3feMYp0 http://t.…,share,100035619,Besozzo,Luca Fallati,Luca10in2010,FALSE,en
,2015-09-01 10:29:44+00:00,1547,281,,,@screaminkid It's worse: 'Detention centre staff speak out in defiance of new asylum secrecy laws' http://t.co/juo2UGv9FC  @shinybluedress,post,1002002618,London,Mandate Now,mandatenow,FALSE,en
,2015-09-03 17:54:06+00:00,1548,281,,,Off topic: @nicolablackwood thk u 4ur robust comments 2day on the growing refugee crisis nd the shameful inertia of the Govt @CherylGillanMP,post,1002002618,London,Mandate Now,mandatenow,FALSE,en
,2015-09-15 10:47:14+00:00,5557,525,,,"CoRMSA, with the support of SALC challenged the granting of refugee status and the North Gauteng High Court ruled... http://t.co/bQLKzDbPbE",post,100201871,Malawi,Maravipost,maravipost,FALSE,en
,2015-09-03 15:04:28+00:00,387,565,,Ukip man claims dead toddler's refugee family were 'greedy for the good life' http://t.co/ecIRJN2Qe0 http://t.co/3bvAHD4U7z,RT @MirrorPolitics: Ukip man claims dead toddler's refugee family were 'greedy for the good life' http://t.co/ecIRJN2Qe0 http://t.co/3bvAHD…,share,100054640,,Marc,321Marc,FALSE,en
,2015-09-14 07:57:03+00:00,71,287,,Five Syrian families granted asylum in Uruguay now say they want to go home http://t.co/qW1YwS0Kyt http://t.co/b9hYXF8Zxu,RT @AJEnglish: Five Syrian families granted asylum in Uruguay now say they want to go home http://t.co/qW1YwS0Kyt http://t.co/b9hYXF8Zxu,share,100032427,,Maria de J. Briones,Es_3,FALSE,en
,2015-09-14 08:05:55+00:00,71,287,,German border controls mark sudden shift in refugee policy http://t.co/P4Ou09nSo6 http://t.co/VpD63Y3nfi,RT @Telegraph: German border controls mark sudden shift in refugee policy http://t.co/P4Ou09nSo6 http://t.co/VpD63Y3nfi,share,100032427,,Maria de J. Briones,Es_3,FALSE,en
,2015-09-04 21:29:25+00:00,4507,571,,"Refugee crisis: what can you do to help? Donate, volunteer, etc:  http://t.co/n8zYY8fY82","RT @DaniBurlison: Refugee crisis: what can you do to help? Donate, volunteer, etc:  http://t.co/n8zYY8fY82",share,1000385528,LA & FL or on a plane!✈️,Mariah Milano,DinnerMariah,FALSE,en
,2015-09-13 18:16:56+00:00,2275,730,,A Utopia da Europa unida encara o crepúsculo... https://t.co/4UpYYdKNaL,RT @hermespradojr: A Utopia da Europa unida encara o crepúsculo... https://t.co/4UpYYdKNaL,share,10002062,Campinas - São Paulo - Brasil,"Marinho, Luiz Carlos",LCMarinho,FALSE,en
,2015-09-12 14:03:22+00:00,329,211,,Should this child receive asylum or be deported? Republicans (and Democrats) think it depends http://t.co/lCu4RRJzpO,RT @latinorebels: Should this child receive asylum or be deported? Republicans (and Democrats) think it depends http://t.co/lCu4RRJzpO,share,100049309,"Chicago,IL",Marisol,PALMAMARISOL,FALSE,en
,2015-09-12 04:51:43+00:00,330,210,,"Disturbing video shows migrants being thrown ""like animals"" in Hungarian migrant camp:
http://t.co/Ig5N6YvcLu http://t.co/YvBSpozZzM","RT @vicenews: Disturbing video shows migrants being thrown ""like animals"" in Hungarian migrant camp: http://t.co/Ig5N6YvcLu http://t.co/YvB…",share,100049309,"Chicago,IL",Marisol,PALMAMARISOL,FALSE,en
,2015-09-12 20:35:10+00:00,754,1995,,"
BBC News - Refugee Mario: The video game of the migrant crisis http://t.co/zbaMir1QS9",RT @fu_sakura:  BBC News - Refugee Mario: The video game of the migrant crisis http://t.co/zbaMir1QS9,share,100200057,,maroon@10.25大井川マラソン,maroon7736,FALSE,en
,2015-09-03 15:12:04+00:00,110,128,,,après le petit ivoirien trouvé dans une valise... https://t.co/3tk1RZStNg,post,1001695879,,MARTIN FAYE,MartinfayeMf,FALSE,fr
,2015-09-06 12:48:45+00:00,754,1450,,,#PopeFrancis calls on every European parish to host one migrant family each #RefugeesWelcome #RefugeeLivesMatter http://t.co/3wErS52Uzj,post,1000540062,"Zagreb/Hvar, Croatia",Maruška Mileta,MaruskaMileta,FALSE,en
,2015-09-05 07:17:24+00:00,750,1448,,@chilledasad100 on the links between migrant lives and climate justice #adp2 http://t.co/mDYpd0NQET,RT @ClimateJustInfo: @chilledasad100 on the links between migrant lives and climate justice #adp2 http://t.co/mDYpd0NQET,share,1000540062,"Zagreb/Hvar, Croatia",Maruška Mileta,MaruskaMileta,FALSE,en
,2015-09-07 10:29:11+00:00,756,1451,,"Failure to act on #climatechange means an even bigger refugee crisis, by @CraigBennett3

http://t.co/BbJuKaMSwe http://t.co/B4lsMvhcKC","RT @wwwfoecouk: Failure to act on #climatechange means an even bigger refugee crisis, by @CraigBennett3  http://t.co/BbJuKaMSwe http://t.co…",share,1000540062,"Zagreb/Hvar, Croatia",Maruška Mileta,MaruskaMileta,FALSE,en
,2015-09-05 14:13:26+00:00,10,92,,"Louise Arbour destroys Harper's case: by bombing ISIS, Canada helping Syrian dictator Assad, cause of refugee crisis. http://t.co/8vMpMGsTWD","RT @LindaMcQuaig: Louise Arbour destroys Harper's case: by bombing ISIS, Canada helping Syrian dictator Assad, cause of refugee crisis. htt…",share,1001768610,,Mary Jo Winkler-Call,mjwc123,FALSE,en
,2015-09-05 02:21:54+00:00,901,675,,"""Humanity washed ashore""- #KiyiyaVuranInsanlik- A drowned toddler has become a symbol of Europe's refugee crisis.
https://t.co/IoN7nzEUmh","RT @ajplus: ""Humanity washed ashore""- #KiyiyaVuranInsanlik- A drowned toddler has become a symbol of Europe's refugee crisis. https://t.co/…",share,100133732,batam,marzuki,mzuckyn,FALSE,en
,2015-09-09 11:51:00+00:00,855,719,,Camerawoman who tripped up refugee is sacked http://http://t.co/vs9wPVucpe http://t.co/dyDxgKLrXF,RT @SkyNews: Camerawoman who tripped up refugee is sacked http://http://t.co/vs9wPVucpe http://t.co/dyDxgKLrXF,share,100105076,Buckshaw Village ,Matt Sillitoe,Sillers92,FALSE,en
,2015-09-15 14:57:39+00:00,4569,995,,The Touching Moment A Policeman Sat Down To Play With A Syrian Refugee http://t.co/arYM20F3QR #News http://t.co/8d3YqcQ2Ir,RT @AshleeJenna: The Touching Moment A Policeman Sat Down To Play With A Syrian Refugee http://t.co/arYM20F3QR #News http://t.co/8d3YqcQ2Ir,share,100176298,Pakistan ,Mazhar Shah,MrMazharShah,FALSE,en
,2015-09-09 13:57:15+00:00,4557,991,,Camerawoman for N1TV trips a #refugee carrying a small child as he runs from police http://t.co/NkoJ3DKTOC,RT @Conflicts: Camerawoman for N1TV trips a #refugee carrying a small child as he runs from police http://t.co/NkoJ3DKTOC,share,100176298,Pakistan ,Mazhar Shah,MrMazharShah,FALSE,en
,2015-09-09 19:31:23+00:00,877,1999,,"@AHSForums Just like Kit and Alma, Barney and Betty were a mixed-race couple. They're featured in #Asylum.","RT @AHSForums: @AHSForums Just like Kit and Alma, Barney and Betty were a mixed-race couple. They're featured in #Asylum.",share,100052145,In my onw fantasy,Medusa Magdalena,MedusaMagdalena,FALSE,en
,2015-09-08 08:39:55+00:00,875,1997,,"Soeur Sourire; The singer of ""Dominique"" from Asylum, was a lesbian nun who ended up committing suicide in 1985. http://t.co/VNAcc5lTlp","RT @Facts_AHS: Soeur Sourire; The singer of ""Dominique"" from Asylum, was a lesbian nun who ended up committing suicide in 1985. http://t.co…",share,100052145,In my onw fantasy,Medusa Magdalena,MedusaMagdalena,FALSE,en
,2015-09-09 12:34:09+00:00,520,950,,Bavarian Police Responds to Migrant Crisis By Clamping Down on Oktoberfest Celebrations http://t.co/Z6bZf75eev,RT @woodlandsandrew: Bavarian Police Responds to Migrant Crisis By Clamping Down on Oktoberfest Celebrations http://t.co/Z6bZf75eev,share,1001013194,western sydney australia,michael,michael83537389,FALSE,en
,2015-09-04 23:08:24+00:00,176,460,,,"Migrant crisis  Very bad, very bad",post,100191926,molo,michael mwangi,Godsbeluvd,FALSE,en
,2015-09-09 05:13:39+00:00,2656,905,,"""Understanding the Refugee Crisis in Europe, Syria, and around the World"" https://t.co/gKktfxjff8 Watch this &amp; share with your students.","RT @courosa: ""Understanding the Refugee Crisis in Europe, Syria, and around the World"" https://t.co/gKktfxjff8 Watch this &amp; share with your…",share,10010202,"Minneapolis, Minnesota",Michael Walker,micwalker,FALSE,en
,2015-09-15 21:49:26+00:00,610,1305,"Helsinki, Finland",,"@TheEllenShow Ellen, help us - we have refugee panic in here Europe.   http://t.co/t3NB9MfIiF",post,1002031308,"Helsinki, Finland",Mikael Koskela,Maxknew,FALSE,en
,2015-09-15 10:37:02+00:00,610,1298,,Absolute chaos at Serbia Hungary border. Migrant crowds make way for fence while others beckon them to join sit in http://t.co/r0SBhhA5JE,RT @rjmyers: Absolute chaos at Serbia Hungary border. Migrant crowds make way for fence while others beckon them to join sit in http://t.co…,share,1002031308,"Helsinki, Finland",Mikael Koskela,Maxknew,FALSE,en
,2015-09-15 10:36:00+00:00,610,1298,"Helsinki, Finland",,these All closed borders are likely going to be refugee camps soon while more ppl. are coming.,post,1002031308,"Helsinki, Finland",Mikael Koskela,Maxknew,FALSE,en
,2015-09-04 17:43:11+00:00,33,61,,"CEPS Policy Brief ""The 2015 #RefugeeCrisis in the #EuropeanUnion"" is now available at:
http://t.co/27yN2Af8wn","RT @CEPS_thinktank: CEPS Policy Brief ""The 2015 #RefugeeCrisis in the #EuropeanUnion"" is now available at: http://t.co/27yN2Af8wn",share,100169405,,mikalai,mikalai_v,FALSE,en
,2015-09-06 18:22:34+00:00,3039,2977,,,An interesting read   Today’s refugee crisis is the price for yesterday’s interventions http://t.co/MF0mZiXNkl,post,1000049347,West Midlands and Chester-ish,Mike,Mikemix_UK,FALSE,en
,2015-09-11 16:28:36+00:00,158,213,,,A walk down memory lane. Fix a #brokenSyria #whypeoeflee #focusonfreedom  https://t.co/TX0ndRCO2A,post,100073760,"SF Bay Area, CA",Mike Sanchez,MSIA_live,FALSE,en
,2015-09-11 14:25:44+00:00,158,213,,,Worth repeating. https://t.co/R8uchw15hJ,post,100073760,"SF Bay Area, CA",Mike Sanchez,MSIA_live,FALSE,en
,2015-09-13 20:37:37+00:00,38106,982,,,@Jhoratio We're not supposed to talk about the abuses of migrant workers because umm...reasons,post,100136358,Chicago,Mikki Kendall,Karnythia,FALSE,en
,2015-09-05 12:33:11+00:00,37946,979,,,But the US &amp; the UK routinely need to import migrant labor. I used to work in H2B visa processing &amp; the US can't function without them.,post,100136358,Chicago,Mikki Kendall,Karnythia,FALSE,en
,2015-09-02 13:48:46+00:00,37867,979,,Young #refugee boy argues his case with Hungarian police @budapest station http://t.co/0zSwWPEHXD,RT @cleacaulcutt: Young #refugee boy argues his case with Hungarian police @budapest station http://t.co/0zSwWPEHXD,share,100136358,Chicago,Mikki Kendall,Karnythia,FALSE,en
,2015-09-09 11:58:35+00:00,38029,982,,"Camerawoman who tripped up migrant is sacked for ""shocking"" behaviour http://t.co/vs9wPVucpe http://t.co/JFi0BBdaF1 http://t.co/TmtrquKlCH","RT @SkyNews: Camerawoman who tripped up migrant is sacked for ""shocking"" behaviour http://t.co/vs9wPVucpe http://t.co/JFi0BBdaF1 http://t.c…",share,100136358,Chicago,Mikki Kendall,Karnythia,FALSE,en
,2015-09-06 11:58:37+00:00,1194,471,,Wealthy Gulf Nations Are Criticized for Tepid Response to Syrian Refugee Crisis http://t.co/IfKepgCLR7,RT @acerrillo3: Wealthy Gulf Nations Are Criticized for Tepid Response to Syrian Refugee Crisis http://t.co/IfKepgCLR7,share,100080235,"Barcelona, Catalonia, Spain",Miquel Porta,miquelporta,FALSE,en
,2015-09-04 07:08:14+00:00,1192,471,,Refugee crisis: 'Europe's biggest test since second world war' – live updates http://t.co/b0qiq0GgF3,RT @guardian: Refugee crisis: 'Europe's biggest test since second world war' – live updates http://t.co/b0qiq0GgF3,share,100080235,"Barcelona, Catalonia, Spain",Miquel Porta,miquelporta,FALSE,en
,2015-09-03 15:12:55+00:00,529,321,,"Hungarian volunteers have set up a projector showing Tom and Jerry for the refugee children.

Look at those faces! http://t.co/6SiFpGaBWZ",RT @StanCollymore: Hungarian volunteers have set up a projector showing Tom and Jerry for the refugee children.  Look at those faces! http:…,share,100082185,"New York, NY",Mohamed Khalifa,mmkhalifaa,FALSE,en
,2015-09-06 09:59:31+00:00,174,133,,"German child waiting to give toys to refugee children.
Real heartwarming.
http://t.co/NFy0IpG2C5",RT @junayed_: German child waiting to give toys to refugee children. Real heartwarming. http://t.co/NFy0IpG2C5,share,100038888,Stretford End ,Mohammed ismail,MoeISIismail,FALSE,en
,2015-09-02 08:30:05+00:00,46,8,,,A Migrant Mom's Response to Donald Trump http://t.co/L5Q0Beq6ho,post,1001188099,,MomsGetOnline,MomsGetOnline,FALSE,en
,2015-09-07 00:47:34+00:00,47,8,,,Aylan Kurdi: What a drowned syrian refugee toddler challenges us to do http://t.co/0YXTJgtECv,post,1001188099,,MomsGetOnline,MomsGetOnline,FALSE,en
,2015-09-12 07:31:08+00:00,48,8,,,Because we can’t do nothing: Practical ways to help the refugee crisis http://t.co/C3yNtf68RR,post,1001188099,,MomsGetOnline,MomsGetOnline,FALSE,en
,2015-09-15 22:47:17+00:00,48,8,,,I Looked Into The Eyes Of A Refugee Mother http://t.co/fikpcqipJ8,post,1001188099,,MomsGetOnline,MomsGetOnline,FALSE,en
,2015-09-07 18:04:50+00:00,46,8,,,On the Run: Blogging the European Refugee Crisis http://t.co/48pM0LAVrP,post,1001188099,,MomsGetOnline,MomsGetOnline,FALSE,en
,2015-09-09 09:42:25+00:00,677,1976,,,"Fight poverty, invest in infrastructure to prevent migrant crisis | http://t.co/8Tw3cMuHj9 http://t.co/yGWT1XBCTq",post,1000129392,Underground,Moon of the South,moonofthesouth,FALSE,en
,2015-09-10 19:08:21+00:00,677,1976,,,"Fight poverty, invest in infrastructure to prevent migrant crisis | http://t.co/8Tw3cMuHj9 http://t.co/yGWT1XBCTq",post,1000129392,Underground,Moon of the South,moonofthesouth,FALSE,en
,2015-09-14 11:38:03+00:00,677,1976,,,"Fight poverty, invest in infrastructure to prevent migrant crisis | http://t.co/8Tw3cMuHj9 http://t.co/yGWT1XBCTq",post,1000129392,Underground,Moon of the South,moonofthesouth,FALSE,en
,2015-09-10 19:30:16+00:00,677,1976,,,"Fight poverty, invest in infrastructure to prevent migrant crisis http://t.co/yGWT1XBCTq http://t.co/8XUGm6wup1",post,1000129392,Underground,Moon of the South,moonofthesouth,FALSE,en
,2015-09-05 16:06:51+00:00,767,961,,"Épico: marchando pela Hungria, refugiados criaram na prática corredor humanitário na Europa. http://t.co/orQa3Ft6oC http://t.co/zY5cbXhiA5","RT @msantoro1978: Épico: marchando pela Hungria, refugiados criaram na prática corredor humanitário na Europa. http://t.co/orQa3Ft6oC http:…",share,100206203,Concepción,morbidick ,Morbidick,FALSE,pt
,2015-09-11 16:57:34+00:00,404,1757,,,camerawoman of TV station who kicked migrants goes offline: A migrant carrying a child falls after being tripped by… http://t.co/pcO3pleWoQ,post,100187516,,Mr dollar,1000dollar_mois,FALSE,en
,2015-09-07 20:23:07+00:00,228,363,,Minister in the Lords just confirmed refugee orphans and children brought in under Cameron's scheme will be deported at age 18.,RT @paddyashdown: Minister in the Lords just confirmed refugee orphans and children brought in under Cameron's scheme will be deported at a…,share,1000257210,LAAANDAAAANN,Mr Tahmid,tahmidakthar,FALSE,en
,2015-09-12 17:29:41+00:00,317,311,,"Interviewing the lone counter-protester against hundreds. Bourgeois ""objective"" ""both sides"" journalism in a nutshell
http://t.co/D9xM4LNKDc","RT @BenjaminNorton: Interviewing the lone counter-protester against hundreds. Bourgeois ""objective"" ""both sides"" journalism in a nutshell h…",share,100129374,tuba city,Mr. Crackers,armatrillo,FALSE,en
,2015-09-12 17:29:39+00:00,317,311,,"There is literally one anti-refugee protester at the #refugeeswelcome NYC demo, but a journalist is interviewing him. http://t.co/16vYGNGCfs","RT @BenjaminNorton: There is literally one anti-refugee protester at the #refugeeswelcome NYC demo, but a journalist is interviewing him. h…",share,100129374,tuba city,Mr. Crackers,armatrillo,FALSE,en
,2015-09-11 01:09:40+00:00,991,15,,#NAME?,RT @HamidMirGEO: @Bakht829 thanks for your support and realisation it was easy for me to take political asylum anywhere but I never ran awa…,share,1001101135,Pakistan,Mudassar Amin,MudassarAmin76,FALSE,en
,2015-09-13 13:20:37+00:00,6129,4549,,,"Look forward to new UK politics based on conviction not convenience, principle not prejudice, courage not cowardice https://t.co/EnQ0HbwCyP",post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-15 14:29:24+00:00,6142,4572,,,Retweeted Huffington Post (@HuffingtonPost):  What history can teach us about the worst refugee crisis since WWII... http://t.co/chg4wF5RIK,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-04 07:29:28+00:00,6117,4546,,,Retweeted Humanity Strong (@HumanityStrong):  Good night to all refugee children. #refugeeswelcome... http://t.co/5lsu3PYTlm,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-01 11:12:09+00:00,6111,4537,,,Retweeted i100 (@thei100):  Everyone should read Yvette Cooper's powerful speech on the refugee crisis... http://t.co/bkfir1Bn39,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-02 08:20:06+00:00,6114,4540,,,Retweeted Kenneth Roth (@KenRoth):  I discuss the European refugee crisis on @DemocracyNow. Similar right-wing... http://t.co/mQsbrOaW8K,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-15 14:30:15+00:00,6142,4572,,,Retweeted Melissa Fleming (@melissarfleming):  Five history lessons in how to deal with a refugee crisis. Good... http://t.co/pbDKcQzz9V,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-05 19:44:42+00:00,6120,4547,,,"Retweeted Nicholas Kristof (@NickKristof):  If you don't see yourself in refugee photos, you need an empathy... http://t.co/x5H0oqg0FW",post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-05 21:47:59+00:00,6120,4547,,,Retweeted Refugee Rights &amp; Law (@RefugeeRRights):  UN High Commissioner for Refugees Statement on Refugee Crisis... http://t.co/Gvd1TYBKJy,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-15 14:29:35+00:00,6142,4572,,,"Retweeted Thomas Blomme (@thblomme):  refugee crisis “isn’t necessarily a crisis of numbers, it’s been a crisis... http://t.co/JY45pW76sl",post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-02 09:07:45+00:00,6114,4540,,,"Retweeted UN Refugee Agency (@Refugees):  In South Sudan, there are 1.6 million internally displaced people &amp;... http://t.co/XUEmAOrCOW",post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-02 09:07:08+00:00,6114,4540,,,Retweeted UN Refugee Agency (@Refugees):  Only 28% of our regional response for the South Sudan situation is... http://t.co/CzORhdGNMs,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-02 09:06:03+00:00,6114,4540,,,Retweeted UN Refugee Agency (@Refugees):  Over 3/4 of a million people have now fled South Sudan to neighbouring... http://t.co/kYM7CFaljM,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-02 09:06:49+00:00,6114,4540,,,Retweeted UN Refugee Agency (@Refugees):  We welcome signing of South Sudan peace deal as refugee + IDP numbers... http://t.co/x3iGJFsVEE,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-01 11:14:01+00:00,6112,4537,,,Retweeted UNHCR Central Europe (@RefugeesCE):  #Hungary: #Syrian #refugee women give clothes to a local homeless... http://t.co/YVsuyRbWch,post,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-15 14:29:21+00:00,6142,4572,,What history can teach us about the worst refugee crisis since WWII http://t.co/LgXATNIi54,RT @HuffingtonPost: What history can teach us about the worst refugee crisis since WWII http://t.co/LgXATNIi54,share,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-04 07:29:25+00:00,6117,4546,,Good night to all refugee children. #refugeeswelcome http://t.co/HVGSXhT6O4,RT @HumanityStrong: Good night to all refugee children. #refugeeswelcome http://t.co/HVGSXhT6O4,share,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-15 14:30:11+00:00,6142,4572,,Five history lessons in how to deal with a refugee crisis. Good formulas also for today. By @alexander_betts http://t.co/EDXIl3pIxe,RT @melissarfleming: Five history lessons in how to deal with a refugee crisis. Good formulas also for today. By @alexander_betts http://t.…,share,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-08 08:52:04+00:00,6123,4548,,"Across the globe, one in every 122 #people is now either a #refugee, internally displaced, or seeking asylum http://t.co/uqf8Hi2Evw","RT @MSF_Sea: Across the globe, one in every 122 #people is now either a #refugee, internally displaced, or seeking asylum http://t.co/uqf8H…",share,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-05 21:47:55+00:00,6120,4547,,UN High Commissioner for Refugees Statement on Refugee Crisis in Europe http://t.co/9Y03GuLYku http://t.co/kHR3VFxodN,RT @RefugeeRRights: UN High Commissioner for Refugees Statement on Refugee Crisis in Europe http://t.co/9Y03GuLYku http://t.co/kHR3VFxodN,share,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-01 11:13:58+00:00,6112,4537,,"#Hungary: #Syrian #refugee women give clothes to a local homeless man at Keleti railway station, in #Budapest. http://t.co/X7IQQmBER1","RT @RefugeesCE: #Hungary: #Syrian #refugee women give clothes to a local homeless man at Keleti railway station, in #Budapest. http://t.co/…",share,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-15 14:29:31+00:00,6142,4572,,"refugee crisis “isn’t necessarily a crisis of numbers, it’s been a crisis of politics.” @alexander_betts http://t.co/7uMyI2pkID","RT @thblomme: refugee crisis “isn’t necessarily a crisis of numbers, it’s been a crisis of politics.” @alexander_betts http://t.co/7uMyI2pk…",share,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-01 11:12:07+00:00,6112,4537,,Everyone should read Yvette Cooper's powerful speech on the refugee crisis http://t.co/Vr5WSPcTZl http://t.co/KDhKbM2pcU,RT @thei100: Everyone should read Yvette Cooper's powerful speech on the refugee crisis http://t.co/Vr5WSPcTZl http://t.co/KDhKbM2pcU,share,100011309,Geneva & Manchester,Mukesh Kapila,mukeshkapila,FALSE,en
,2015-09-06 09:24:08+00:00,612,861,,EUROPE: Britain wants to leave the EU - shock poll puts ‘no’ camp in the lead after only 10 weeks of relentless migrant invasion propaganda.,RT @DMReporter: EUROPE: Britain wants to leave the EU - shock poll puts ‘no’ camp in the lead after only 10 weeks of relentless migrant inv…,share,1002070759,UK,Mummy Robot,mummy_robot,FALSE,en
,2015-09-04 08:32:17+00:00,620,860,,Syrian boy sums up what many don't understand about the refugee crisis http://t.co/Tl8GAeaaGX http://t.co/NS3W7YBm3T,RT @thei100: Syrian boy sums up what many don't understand about the refugee crisis http://t.co/Tl8GAeaaGX http://t.co/NS3W7YBm3T,share,1002070759,UK,Mummy Robot,mummy_robot,FALSE,en
,2015-09-14 09:35:54+00:00,64,126,,On another level: Play Super Mario Brothers like a refugee  http://t.co/qaoz8m7gtw,RT @AuraSalix: On another level: Play Super Mario Brothers like a refugee  http://t.co/qaoz8m7gtw,share,100097381,Lebanon,Muslim Spirit,2Muslim_Spirit,FALSE,en
,2015-09-04 02:21:26+00:00,183,75,,,Refugee' or 'migrant': word choice matters. http://t.co/VQNzur5aTW #refugeecrisis #SyrianRefugees,post,1000222075,,Naba Sharif,docnabs,FALSE,en
,2015-09-03 14:21:55+00:00,183,73,,,"Angelina Jolie slams U.N., says Syrian refugee crisis is 'sickening' http://t.co/UeP3ZmSZZf  #SyrianRefugees #SyriaCrisis",post,1000222075,,Naba Sharif,docnabs,FALSE,en
,2015-09-11 14:20:32+00:00,181,78,,"5 steps Europe should take to help refugees, @hrw http://t.co/QLvrT1zdrP http://t.co/89N2HssQbv","RT @amybrauns: 5 steps Europe should take to help refugees, @hrw http://t.co/QLvrT1zdrP http://t.co/89N2HssQbv",share,1000222075,,Naba Sharif,docnabs,FALSE,en
,2015-09-03 14:24:01+00:00,183,73,,No one chooses to be a refugee. #Syria #SyriaCrisis http://t.co/m5kWljjEVW,RT @lsarsour: No one chooses to be a refugee. #Syria #SyriaCrisis http://t.co/m5kWljjEVW,share,1000222075,,Naba Sharif,docnabs,FALSE,en
,2015-09-15 00:13:09+00:00,740,653,,"""Noon Walk on the Asylum Lawn""
Anne Sexton
#twitterpoetryclub http://t.co/P2IPSPdjFl","RT @lombardi_brian: ""Noon Walk on the Asylum Lawn"" Anne Sexton #twitterpoetryclub http://t.co/P2IPSPdjFl",share,1000899020,Purported city of angels,Nandini Balial,nandelabra,FALSE,en
,2015-09-15 20:42:54+00:00,750,664,,My first byline for @theoffingmag! Big thanks to @darcco &amp; @purplechickpeas for helping to see this through &lt;3  https://t.co/gVd0SZrTPZ,RT @whoismims: My first byline for @theoffingmag! Big thanks to @darcco &amp; @purplechickpeas for helping to see this through &lt;3  https://t.co…,share,1000899020,Purported city of angels,Nandini Balial,nandelabra,FALSE,en
